cnty_fips	display_name	Value	theme_range
21215	"""Spencer, (KY)"""	111.1	88.9 - 112.5 (594)
21217	"""Taylor, (KY)"""	180.9	177.2 - 592.1 (592)
21227	"""Warren, (KY)"""	172.2	139.7 - 177.1 (590)
21229	"""Washington, (KY)"""	146.1	139.7 - 177.1 (590)
21231	"""Wayne, (KY)"""	86.7	18.7 - 88.8 (593)
21235	"""Whitley, (KY)"""	134.6	112.6 - 139.6 (592)
21239	"""Woodford, (KY)"""	113.3	112.6 - 139.6 (592)
37039	"""Cherokee, (NC)"""	75.5	18.7 - 88.8 (593)
47001	"""Anderson, (TN)"""	177.7	177.2 - 592.1 (592)
47003	"""Bedford, (TN)"""	242.4	177.2 - 592.1 (592)
47007	"""Bledsoe, (TN)"""	72.6	18.7 - 88.8 (593)
47009	"""Blount, (TN)"""	99	88.9 - 112.5 (594)
47011	"""Bradley, (TN)"""	131.5	112.6 - 139.6 (592)
47013	"""Campbell, (TN)"""	237.7	177.2 - 592.1 (592)
47015	"""Cannon, (TN)"""	188.9	177.2 - 592.1 (592)
47021	"""Cheatham, (TN)"""	165	139.7 - 177.1 (590)
47027	"""Clay, (TN)"""	91.7	88.9 - 112.5 (594)
47031	"""Coffee, (TN)"""	203.6	177.2 - 592.1 (592)
47035	"""Cumberland, (TN)"""	127.1	112.6 - 139.6 (592)
47037	"""Davidson, (TN)"""	142.1	139.7 - 177.1 (590)
47041	"""DeKalb, (TN)"""	114.5	112.6 - 139.6 (592)
47049	"""Fentress, (TN)"""	149.1	139.7 - 177.1 (590)
47051	"""Franklin, (TN)"""	154.4	139.7 - 177.1 (590)
47055	"""Giles, (TN)"""	218.5	177.2 - 592.1 (592)
47061	"""Grundy, (TN)"""	166.6	139.7 - 177.1 (590)
47065	"""Hamilton, (TN)"""	148.6	139.7 - 177.1 (590)
47087	"""Jackson, (TN)"""	128.4	112.6 - 139.6 (592)
47093	"""Knox, (TN)"""	163.2	139.7 - 177.1 (590)
47103	"""Lincoln, (TN)"""	123	112.6 - 139.6 (592)
47105	"""Loudon, (TN)"""	121.5	112.6 - 139.6 (592)
47107	"""McMinn, (TN)"""	132.1	112.6 - 139.6 (592)
47111	"""Macon, (TN)"""	175.5	139.7 - 177.1 (590)
47115	"""Marion, (TN)"""	163.7	139.7 - 177.1 (590)
47117	"""Marshall, (TN)"""	135.7	112.6 - 139.6 (592)
47119	"""Maury, (TN)"""	116.4	112.6 - 139.6 (592)
47121	"""Meigs, (TN)"""	137	112.6 - 139.6 (592)
47123	"""Monroe, (TN)"""	135.5	112.6 - 139.6 (592)
47127	"""Moore, (TN)"""	160.4	139.7 - 177.1 (590)
47129	"""Morgan, (TN)"""	121.4	112.6 - 139.6 (592)
47133	"""Overton, (TN)"""	83.5	18.7 - 88.8 (593)
47137	"""Pickett, (TN)"""	-1	
47139	"""Polk, (TN)"""	180.8	177.2 - 592.1 (592)
47141	"""Putnam, (TN)"""	142.4	139.7 - 177.1 (590)
47143	"""Rhea, (TN)"""	174.1	139.7 - 177.1 (590)
47145	"""Roane, (TN)"""	206.1	177.2 - 592.1 (592)
47147	"""Robertson, (TN)"""	114.8	112.6 - 139.6 (592)
47149	"""Rutherford, (TN)"""	121.9	112.6 - 139.6 (592)
47151	"""Scott, (TN)"""	204.1	177.2 - 592.1 (592)
47153	"""Sequatchie, (TN)"""	176.7	139.7 - 177.1 (590)
47159	"""Smith, (TN)"""	168.4	139.7 - 177.1 (590)
47165	"""Sumner, (TN)"""	78.2	18.7 - 88.8 (593)
47169	"""Trousdale, (TN)"""	157	139.7 - 177.1 (590)
47175	"""Van Buren, (TN)"""	147.6	139.7 - 177.1 (590)
47177	"""Warren, (TN)"""	118.4	112.6 - 139.6 (592)
47185	"""White, (TN)"""	143.4	139.7 - 177.1 (590)
47187	"""Williamson, (TN)"""	102.4	88.9 - 112.5 (594)
47189	"""Wilson, (TN)"""	87.5	18.7 - 88.8 (593)
13009	"""Baldwin, (GA)"""	220.1	177.2 - 592.1 (592)
13011	"""Banks, (GA)"""	99.6	88.9 - 112.5 (594)
13013	"""Barrow, (GA)"""	115	112.6 - 139.6 (592)
13021	"""Bibb, (GA)"""	80.1	18.7 - 88.8 (593)
13023	"""Bleckley, (GA)"""	72.3	18.7 - 88.8 (593)
13031	"""Bulloch, (GA)"""	232.8	177.2 - 592.1 (592)
13033	"""Burke, (GA)"""	299.5	177.2 - 592.1 (592)
13043	"""Candler, (GA)"""	196	177.2 - 592.1 (592)
13059	"""Clarke, (GA)"""	88.4	18.7 - 88.8 (593)
13073	"""Columbia, (GA)"""	118.6	112.6 - 139.6 (592)
13091	"""Dodge, (GA)"""	98	88.9 - 112.5 (594)
13093	"""Dooly, (GA)"""	61.4	18.7 - 88.8 (593)
13103	"""Effingham, (GA)"""	142.8	139.7 - 177.1 (590)
13105	"""Elbert, (GA)"""	141.6	139.7 - 177.1 (590)
13107	"""Emanuel, (GA)"""	235	177.2 - 592.1 (592)
13109	"""Evans, (GA)"""	225.8	177.2 - 592.1 (592)
13119	"""Franklin, (GA)"""	126.9	112.6 - 139.6 (592)
13125	"""Glascock, (GA)"""	263.9	177.2 - 592.1 (592)
13133	"""Greene, (GA)"""	137.2	112.6 - 139.6 (592)
13137	"""Habersham, (GA)"""	55.9	18.7 - 88.8 (593)
13139	"""Hall, (GA)"""	58.7	18.7 - 88.8 (593)
13141	"""Hancock, (GA)"""	108.9	88.9 - 112.5 (594)
13147	"""Hart, (GA)"""	121.2	112.6 - 139.6 (592)
13153	"""Houston, (GA)"""	85.9	18.7 - 88.8 (593)
13157	"""Jackson, (GA)"""	110.7	88.9 - 112.5 (594)
13159	"""Jasper, (GA)"""	57.1	18.7 - 88.8 (593)
13163	"""Jefferson, (GA)"""	312.3	177.2 - 592.1 (592)
13165	"""Jenkins, (GA)"""	240.2	177.2 - 592.1 (592)
13167	"""Johnson, (GA)"""	135.4	112.6 - 139.6 (592)
13169	"""Jones, (GA)"""	88.9	88.9 - 112.5 (594)
13175	"""Laurens, (GA)"""	184.3	177.2 - 592.1 (592)
13181	"""Lincoln, (GA)"""	166.3	139.7 - 177.1 (590)
13189	"""McDuffie, (GA)"""	259	177.2 - 592.1 (592)
13195	"""Madison, (GA)"""	104.9	88.9 - 112.5 (594)
13209	"""Montgomery, (GA)"""	119.7	112.6 - 139.6 (592)
13211	"""Morgan, (GA)"""	86.8	18.7 - 88.8 (593)
13217	"""Newton, (GA)"""	110.7	88.9 - 112.5 (594)
13219	"""Oconee, (GA)"""	82.8	18.7 - 88.8 (593)
13221	"""Oglethorpe, (GA)"""	70.2	18.7 - 88.8 (593)
13225	"""Peach, (GA)"""	115	112.6 - 139.6 (592)
13235	"""Pulaski, (GA)"""	69.4	18.7 - 88.8 (593)
13237	"""Putnam, (GA)"""	167.8	139.7 - 177.1 (590)
13241	"""Rabun, (GA)"""	57.2	18.7 - 88.8 (593)
13245	"""Richmond, (GA)"""	203.9	177.2 - 592.1 (592)
13251	"""Screven, (GA)"""	152.7	139.7 - 177.1 (590)
13257	"""Stephens, (GA)"""	126	112.6 - 139.6 (592)
13265	"""Taliaferro, (GA)"""	-1	
13279	"""Toombs, (GA)"""	124.2	112.6 - 139.6 (592)
13281	"""Towns, (GA)"""	98.3	88.9 - 112.5 (594)
13283	"""Treutlen, (GA)"""	139.9	139.7 - 177.1 (590)
13289	"""Twiggs, (GA)"""	94.2	88.9 - 112.5 (594)
13297	"""Walton, (GA)"""	102.8	88.9 - 112.5 (594)
13301	"""Warren, (GA)"""	197.4	177.2 - 592.1 (592)
13303	"""Washington, (GA)"""	98.3	88.9 - 112.5 (594)
13311	"""White, (GA)"""	44.7	18.7 - 88.8 (593)
13317	"""Wilkes, (GA)"""	177.8	177.2 - 592.1 (592)
13319	"""Wilkinson, (GA)"""	94.6	88.9 - 112.5 (594)
21011	"""Bath, (KY)"""	196.4	177.2 - 592.1 (592)
21013	"""Bell, (KY)"""	227.2	177.2 - 592.1 (592)
21019	"""Boyd, (KY)"""	188.5	177.2 - 592.1 (592)
21025	"""Breathitt, (KY)"""	74	18.7 - 88.8 (593)
21043	"""Carter, (KY)"""	153.2	139.7 - 177.1 (590)
21051	"""Clay, (KY)"""	280.6	177.2 - 592.1 (592)
21063	"""Elliott, (KY)"""	83.5	18.7 - 88.8 (593)
21069	"""Fleming, (KY)"""	205	177.2 - 592.1 (592)
21071	"""Floyd, (KY)"""	155.6	139.7 - 177.1 (590)
21095	"""Harlan, (KY)"""	250.8	177.2 - 592.1 (592)
21115	"""Johnson, (KY)"""	148.9	139.7 - 177.1 (590)
21119	"""Knott, (KY)"""	155.6	139.7 - 177.1 (590)
21121	"""Knox, (KY)"""	215.9	177.2 - 592.1 (592)
21127	"""Lawrence, (KY)"""	161.7	139.7 - 177.1 (590)
21129	"""Lee, (KY)"""	236.5	177.2 - 592.1 (592)
21131	"""Leslie, (KY)"""	185.2	177.2 - 592.1 (592)
21133	"""Letcher, (KY)"""	196	177.2 - 592.1 (592)
21153	"""Magoffin, (KY)"""	172.5	139.7 - 177.1 (590)
21159	"""Martin, (KY)"""	142.1	139.7 - 177.1 (590)
21165	"""Menifee, (KY)"""	200	177.2 - 592.1 (592)
21175	"""Morgan, (KY)"""	86.9	18.7 - 88.8 (593)
21189	"""Owsley, (KY)"""	-1	
21193	"""Perry, (KY)"""	144.4	139.7 - 177.1 (590)
21195	"""Pike, (KY)"""	130.3	112.6 - 139.6 (592)
21197	"""Powell, (KY)"""	364.9	177.2 - 592.1 (592)
21205	"""Rowan, (KY)"""	151.2	139.7 - 177.1 (590)
21237	"""Wolfe, (KY)"""	99.5	88.9 - 112.5 (594)
37003	"""Alexander, (NC)"""	74.7	18.7 - 88.8 (593)
37005	"""Alleghany, (NC)"""	90.8	88.9 - 112.5 (594)
37009	"""Ashe, (NC)"""	134	112.6 - 139.6 (592)
37011	"""Avery, (NC)"""	53.3	18.7 - 88.8 (593)
37021	"""Buncombe, (NC)"""	66.1	18.7 - 88.8 (593)
37023	"""Burke, (NC)"""	193.5	177.2 - 592.1 (592)
37027	"""Caldwell, (NC)"""	85.2	18.7 - 88.8 (593)
37035	"""Catawba, (NC)"""	88.1	18.7 - 88.8 (593)
37043	"""Clay, (NC)"""	90.6	88.9 - 112.5 (594)
37045	"""Cleveland, (NC)"""	123	112.6 - 139.6 (592)
37071	"""Gaston, (NC)"""	117.2	112.6 - 139.6 (592)
37075	"""Graham, (NC)"""	72.2	18.7 - 88.8 (593)
37087	"""Haywood, (NC)"""	111.6	88.9 - 112.5 (594)
37089	"""Henderson, (NC)"""	57	18.7 - 88.8 (593)
37097	"""Iredell, (NC)"""	88.8	18.7 - 88.8 (593)
37099	"""Jackson, (NC)"""	81.3	18.7 - 88.8 (593)
37109	"""Lincoln, (NC)"""	95.8	88.9 - 112.5 (594)
37111	"""McDowell, (NC)"""	82.1	18.7 - 88.8 (593)
37113	"""Macon, (NC)"""	82.2	18.7 - 88.8 (593)
37115	"""Madison, (NC)"""	57.6	18.7 - 88.8 (593)
37119	"""Mecklenburg, (NC)"""	71.2	18.7 - 88.8 (593)
37121	"""Mitchell, (NC)"""	72.3	18.7 - 88.8 (593)
37149	"""Polk, (NC)"""	91.1	88.9 - 112.5 (594)
37161	"""Rutherford, (NC)"""	103.5	88.9 - 112.5 (594)
37171	"""Surry, (NC)"""	110.9	88.9 - 112.5 (594)
37173	"""Swain, (NC)"""	141.6	139.7 - 177.1 (590)
37175	"""Transylvania, (NC)"""	51.9	18.7 - 88.8 (593)
37189	"""Watauga, (NC)"""	84	18.7 - 88.8 (593)
37193	"""Wilkes, (NC)"""	126.9	112.6 - 139.6 (592)
37197	"""Yadkin, (NC)"""	98.9	88.9 - 112.5 (594)
37199	"""Yancey, (NC)"""	72.9	18.7 - 88.8 (593)
45001	"""Abbeville, (SC)"""	84.9	18.7 - 88.8 (593)
45003	"""Aiken, (SC)"""	104.3	88.9 - 112.5 (594)
45005	"""Allendale, (SC)"""	211.8	177.2 - 592.1 (592)
45007	"""Anderson, (SC)"""	187.5	177.2 - 592.1 (592)
45009	"""Bamberg, (SC)"""	201.2	177.2 - 592.1 (592)
45011	"""Barnwell, (SC)"""	111.8	88.9 - 112.5 (594)
45013	"""Beaufort, (SC)"""	87.4	18.7 - 88.8 (593)
45017	"""Calhoun, (SC)"""	182.1	177.2 - 592.1 (592)
45021	"""Cherokee, (SC)"""	72.6	18.7 - 88.8 (593)
45023	"""Chester, (SC)"""	281.4	177.2 - 592.1 (592)
45029	"""Colleton, (SC)"""	265.7	177.2 - 592.1 (592)
45037	"""Edgefield, (SC)"""	144.5	139.7 - 177.1 (590)
45039	"""Fairfield, (SC)"""	198.5	177.2 - 592.1 (592)
45045	"""Greenville, (SC)"""	112.5	88.9 - 112.5 (594)
45047	"""Greenwood, (SC)"""	170.2	139.7 - 177.1 (590)
45049	"""Hampton, (SC)"""	311.8	177.2 - 592.1 (592)
45053	"""Jasper, (SC)"""	134.1	112.6 - 139.6 (592)
45057	"""Lancaster, (SC)"""	110.3	88.9 - 112.5 (594)
45059	"""Laurens, (SC)"""	205.2	177.2 - 592.1 (592)
45063	"""Lexington, (SC)"""	90.1	88.9 - 112.5 (594)
45065	"""McCormick, (SC)"""	173.7	139.7 - 177.1 (590)
45071	"""Newberry, (SC)"""	110.7	88.9 - 112.5 (594)
45073	"""Oconee, (SC)"""	143.1	139.7 - 177.1 (590)
45075	"""Orangeburg, (SC)"""	220.7	177.2 - 592.1 (592)
45077	"""Pickens, (SC)"""	129.1	112.6 - 139.6 (592)
45079	"""Richland, (SC)"""	162.1	139.7 - 177.1 (590)
45081	"""Saluda, (SC)"""	136.3	112.6 - 139.6 (592)
45083	"""Spartanburg, (SC)"""	137.7	112.6 - 139.6 (592)
45087	"""Union, (SC)"""	198.6	177.2 - 592.1 (592)
45091	"""York, (SC)"""	155.2	139.7 - 177.1 (590)
47019	"""Carter, (TN)"""	95.9	88.9 - 112.5 (594)
47025	"""Claiborne, (TN)"""	98	88.9 - 112.5 (594)
47029	"""Cocke, (TN)"""	136.4	112.6 - 139.6 (592)
47057	"""Grainger, (TN)"""	83.9	18.7 - 88.8 (593)
47059	"""Greene, (TN)"""	150.2	139.7 - 177.1 (590)
47063	"""Hamblen, (TN)"""	108	88.9 - 112.5 (594)
47067	"""Hancock, (TN)"""	125.9	112.6 - 139.6 (592)
47073	"""Hawkins, (TN)"""	190.4	177.2 - 592.1 (592)
47089	"""Jefferson, (TN)"""	89.2	88.9 - 112.5 (594)
47091	"""Johnson, (TN)"""	57.3	18.7 - 88.8 (593)
47155	"""Sevier, (TN)"""	151.4	139.7 - 177.1 (590)
47163	"""Sullivan, (TN)"""	128.4	112.6 - 139.6 (592)
47171	"""Unicoi, (TN)"""	123.6	112.6 - 139.6 (592)
47173	"""Union, (TN)"""	126.3	112.6 - 139.6 (592)
47179	"""Washington, (TN)"""	112.1	88.9 - 112.5 (594)
51021	"""Bland, (VA)"""	70.8	18.7 - 88.8 (593)
51027	"""Buchanan, (VA)"""	159.4	139.7 - 177.1 (590)
51035	"""Carroll, (VA)"""	79.1	18.7 - 88.8 (593)
51051	"""Dickenson, (VA)"""	145.6	139.7 - 177.1 (590)
51071	"""Giles, (VA)"""	91.2	88.9 - 112.5 (594)
51077	"""Grayson, (VA)"""	96.5	88.9 - 112.5 (594)
51105	"""Lee, (VA)"""	116.2	112.6 - 139.6 (592)
51155	"""Pulaski, (VA)"""	100.7	88.9 - 112.5 (594)
51167	"""Russell, (VA)"""	96.9	88.9 - 112.5 (594)
51169	"""Scott, (VA)"""	113.1	112.6 - 139.6 (592)
51173	"""Smyth, (VA)"""	107.4	88.9 - 112.5 (594)
51185	"""Tazewell, (VA)"""	149.8	139.7 - 177.1 (590)
51191	"""Washington, (VA)"""	72.9	18.7 - 88.8 (593)
51195	"""Wise, (VA)"""	104.2	88.9 - 112.5 (594)
51197	"""Wythe, (VA)"""	84.2	18.7 - 88.8 (593)
51520	"""Bristol, (VA)"""	142.2	139.7 - 177.1 (590)
51640	"""Galax, (VA)"""	176.2	139.7 - 177.1 (590)
51720	"""Norton, (VA)"""	149.8	139.7 - 177.1 (590)
54005	"""Boone, (WV)"""	199	177.2 - 592.1 (592)
54019	"""Fayette, (WV)"""	150.2	139.7 - 177.1 (590)
54039	"""Kanawha, (WV)"""	151.1	139.7 - 177.1 (590)
54043	"""Lincoln, (WV)"""	215.1	177.2 - 592.1 (592)
54045	"""Logan, (WV)"""	350.1	177.2 - 592.1 (592)
54047	"""McDowell, (WV)"""	207.8	177.2 - 592.1 (592)
54055	"""Mercer, (WV)"""	152.9	139.7 - 177.1 (590)
54059	"""Mingo, (WV)"""	273.1	177.2 - 592.1 (592)
54067	"""Nicholas, (WV)"""	147.4	139.7 - 177.1 (590)
54081	"""Raleigh, (WV)"""	139.4	112.6 - 139.6 (592)
54089	"""Summers, (WV)"""	87.1	18.7 - 88.8 (593)
54099	"""Wayne, (WV)"""	146.2	139.7 - 177.1 (590)
54109	"""Wyoming, (WV)"""	157.4	139.7 - 177.1 (590)
18001	"""Adams, (IN)"""	133	112.6 - 139.6 (592)
18003	"""Allen, (IN)"""	162.1	139.7 - 177.1 (590)
18005	"""Bartholomew, (IN)"""	107.8	88.9 - 112.5 (594)
18009	"""Blackford, (IN)"""	190.1	177.2 - 592.1 (592)
18011	"""Boone, (IN)"""	117.9	112.6 - 139.6 (592)
18013	"""Brown, (IN)"""	109.6	88.9 - 112.5 (594)
18015	"""Carroll, (IN)"""	134.2	112.6 - 139.6 (592)
18017	"""Cass, (IN)"""	188.5	177.2 - 592.1 (592)
18019	"""Clark, (IN)"""	139.1	112.6 - 139.6 (592)
18021	"""Clay, (IN)"""	127.9	112.6 - 139.6 (592)
18023	"""Clinton, (IN)"""	97.8	88.9 - 112.5 (594)
18027	"""Daviess, (IN)"""	235.4	177.2 - 592.1 (592)
18029	"""Dearborn, (IN)"""	125.7	112.6 - 139.6 (592)
18031	"""Decatur, (IN)"""	118.3	112.6 - 139.6 (592)
18033	"""DeKalb, (IN)"""	140.1	139.7 - 177.1 (590)
18035	"""Delaware, (IN)"""	196.7	177.2 - 592.1 (592)
18039	"""Elkhart, (IN)"""	141.8	139.7 - 177.1 (590)
18041	"""Fayette, (IN)"""	276.4	177.2 - 592.1 (592)
18047	"""Franklin, (IN)"""	135.6	112.6 - 139.6 (592)
18049	"""Fulton, (IN)"""	126	112.6 - 139.6 (592)
18053	"""Grant, (IN)"""	172.9	139.7 - 177.1 (590)
18055	"""Greene, (IN)"""	90.5	88.9 - 112.5 (594)
18057	"""Hamilton, (IN)"""	102.9	88.9 - 112.5 (594)
18059	"""Hancock, (IN)"""	108	88.9 - 112.5 (594)
18063	"""Hendricks, (IN)"""	162.8	139.7 - 177.1 (590)
18065	"""Henry, (IN)"""	130.8	112.6 - 139.6 (592)
18067	"""Howard, (IN)"""	155.2	139.7 - 177.1 (590)
18069	"""Huntington, (IN)"""	127	112.6 - 139.6 (592)
18071	"""Jackson, (IN)"""	138.9	112.6 - 139.6 (592)
18073	"""Jasper, (IN)"""	74.5	18.7 - 88.8 (593)
18075	"""Jay, (IN)"""	182.3	177.2 - 592.1 (592)
18077	"""Jefferson, (IN)"""	177.5	177.2 - 592.1 (592)
18079	"""Jennings, (IN)"""	118.6	112.6 - 139.6 (592)
18081	"""Johnson, (IN)"""	131.2	112.6 - 139.6 (592)
18085	"""Kosciusko, (IN)"""	153.3	139.7 - 177.1 (590)
18087	"""LaGrange, (IN)"""	152.9	139.7 - 177.1 (590)
18091	"""LaPorte, (IN)"""	146	139.7 - 177.1 (590)
18093	"""Lawrence, (IN)"""	232.9	177.2 - 592.1 (592)
18095	"""Madison, (IN)"""	190.4	177.2 - 592.1 (592)
18097	"""Marion, (IN)"""	138.4	112.6 - 139.6 (592)
18099	"""Marshall, (IN)"""	100.5	88.9 - 112.5 (594)
18101	"""Martin, (IN)"""	176.6	139.7 - 177.1 (590)
18103	"""Miami, (IN)"""	102.2	88.9 - 112.5 (594)
18105	"""Monroe, (IN)"""	77	18.7 - 88.8 (593)
18107	"""Montgomery, (IN)"""	122.9	112.6 - 139.6 (592)
18109	"""Morgan, (IN)"""	164.8	139.7 - 177.1 (590)
18113	"""Noble, (IN)"""	171.2	139.7 - 177.1 (590)
18115	"""Ohio, (IN)"""	-1	
18117	"""Orange, (IN)"""	185	177.2 - 592.1 (592)
18119	"""Owen, (IN)"""	102.3	88.9 - 112.5 (594)
18127	"""Porter, (IN)"""	101.9	88.9 - 112.5 (594)
18131	"""Pulaski, (IN)"""	158.8	139.7 - 177.1 (590)
18133	"""Putnam, (IN)"""	104.1	88.9 - 112.5 (594)
18135	"""Randolph, (IN)"""	184.5	177.2 - 592.1 (592)
18137	"""Ripley, (IN)"""	136.1	112.6 - 139.6 (592)
18139	"""Rush, (IN)"""	230.3	177.2 - 592.1 (592)
18141	"""St. Joseph, (IN)"""	159.9	139.7 - 177.1 (590)
18143	"""Scott, (IN)"""	95.1	88.9 - 112.5 (594)
18145	"""Shelby, (IN)"""	112	88.9 - 112.5 (594)
18149	"""Starke, (IN)"""	62.1	18.7 - 88.8 (593)
18151	"""Steuben, (IN)"""	96.8	88.9 - 112.5 (594)
18155	"""Switzerland, (IN)"""	127.4	112.6 - 139.6 (592)
18157	"""Tippecanoe, (IN)"""	67.7	18.7 - 88.8 (593)
18159	"""Tipton, (IN)"""	114	112.6 - 139.6 (592)
18161	"""Union, (IN)"""	158.6	139.7 - 177.1 (590)
18169	"""Wabash, (IN)"""	173.9	139.7 - 177.1 (590)
18175	"""Washington, (IN)"""	214	177.2 - 592.1 (592)
18177	"""Wayne, (IN)"""	307.7	177.2 - 592.1 (592)
18179	"""Wells, (IN)"""	113.1	112.6 - 139.6 (592)
18181	"""White, (IN)"""	132.8	112.6 - 139.6 (592)
18183	"""Whitley, (IN)"""	103.8	88.9 - 112.5 (594)
21015	"""Boone, (KY)"""	172.7	139.7 - 177.1 (590)
21023	"""Bracken, (KY)"""	124.2	112.6 - 139.6 (592)
21037	"""Campbell, (KY)"""	162.7	139.7 - 177.1 (590)
21041	"""Carroll, (KY)"""	203.5	177.2 - 592.1 (592)
21077	"""Gallatin, (KY)"""	282.6	177.2 - 592.1 (592)
21081	"""Grant, (KY)"""	277.8	177.2 - 592.1 (592)
21089	"""Greenup, (KY)"""	143.5	139.7 - 177.1 (590)
21097	"""Harrison, (KY)"""	68.1	18.7 - 88.8 (593)
21103	"""Henry, (KY)"""	121.4	112.6 - 139.6 (592)
21117	"""Kenton, (KY)"""	176.6	139.7 - 177.1 (590)
21135	"""Lewis, (KY)"""	315.5	177.2 - 592.1 (592)
21161	"""Mason, (KY)"""	178.1	177.2 - 592.1 (592)
21185	"""Oldham, (KY)"""	77.6	18.7 - 88.8 (593)
21187	"""Owen, (KY)"""	147.3	139.7 - 177.1 (590)
21191	"""Pendleton, (KY)"""	139.6	112.6 - 139.6 (592)
21201	"""Robertson, (KY)"""	-1	
21223	"""Trimble, (KY)"""	102.8	88.9 - 112.5 (594)
26005	"""Allegan, (MI)"""	94.8	88.9 - 112.5 (594)
26011	"""Arenac, (MI)"""	88.1	18.7 - 88.8 (593)
26015	"""Barry, (MI)"""	102.2	88.9 - 112.5 (594)
26017	"""Bay, (MI)"""	90.4	88.9 - 112.5 (594)
26019	"""Benzie, (MI)"""	73.2	18.7 - 88.8 (593)
26021	"""Berrien, (MI)"""	114.2	112.6 - 139.6 (592)
26023	"""Branch, (MI)"""	130.3	112.6 - 139.6 (592)
26025	"""Calhoun, (MI)"""	142.6	139.7 - 177.1 (590)
26027	"""Cass, (MI)"""	81	18.7 - 88.8 (593)
26035	"""Clare, (MI)"""	96.6	88.9 - 112.5 (594)
26037	"""Clinton, (MI)"""	97	88.9 - 112.5 (594)
26045	"""Eaton, (MI)"""	110.6	88.9 - 112.5 (594)
26049	"""Genesee, (MI)"""	140.5	139.7 - 177.1 (590)
26051	"""Gladwin, (MI)"""	76.3	18.7 - 88.8 (593)
26057	"""Gratiot, (MI)"""	80.1	18.7 - 88.8 (593)
26059	"""Hillsdale, (MI)"""	204.8	177.2 - 592.1 (592)
26063	"""Huron, (MI)"""	133.9	112.6 - 139.6 (592)
26065	"""Ingham, (MI)"""	112.3	88.9 - 112.5 (594)
26067	"""Ionia, (MI)"""	133.6	112.6 - 139.6 (592)
26069	"""Iosco, (MI)"""	112.4	88.9 - 112.5 (594)
26073	"""Isabella, (MI)"""	92.1	88.9 - 112.5 (594)
26075	"""Jackson, (MI)"""	162.6	139.7 - 177.1 (590)
26077	"""Kalamazoo, (MI)"""	89.8	88.9 - 112.5 (594)
26081	"""Kent, (MI)"""	149.1	139.7 - 177.1 (590)
26085	"""Lake, (MI)"""	109	88.9 - 112.5 (594)
26087	"""Lapeer, (MI)"""	93.8	88.9 - 112.5 (594)
26091	"""Lenawee, (MI)"""	194.5	177.2 - 592.1 (592)
26093	"""Livingston, (MI)"""	86.9	18.7 - 88.8 (593)
26099	"""Macomb, (MI)"""	119.1	112.6 - 139.6 (592)
26101	"""Manistee, (MI)"""	109.3	88.9 - 112.5 (594)
26105	"""Mason, (MI)"""	134.8	112.6 - 139.6 (592)
26107	"""Mecosta, (MI)"""	142.2	139.7 - 177.1 (590)
26111	"""Midland, (MI)"""	75.8	18.7 - 88.8 (593)
26113	"""Missaukee, (MI)"""	88.3	18.7 - 88.8 (593)
26115	"""Monroe, (MI)"""	127.4	112.6 - 139.6 (592)
26117	"""Montcalm, (MI)"""	100.8	88.9 - 112.5 (594)
26121	"""Muskegon, (MI)"""	154.9	139.7 - 177.1 (590)
26123	"""Newaygo, (MI)"""	116.1	112.6 - 139.6 (592)
26125	"""Oakland, (MI)"""	103.1	88.9 - 112.5 (594)
26127	"""Oceana, (MI)"""	91.6	88.9 - 112.5 (594)
26129	"""Ogemaw, (MI)"""	75.2	18.7 - 88.8 (593)
26133	"""Osceola, (MI)"""	123.4	112.6 - 139.6 (592)
26139	"""Ottawa, (MI)"""	116	112.6 - 139.6 (592)
26143	"""Roscommon, (MI)"""	128.6	112.6 - 139.6 (592)
26145	"""Saginaw, (MI)"""	125.4	112.6 - 139.6 (592)
26147	"""St. Clair, (MI)"""	170.6	139.7 - 177.1 (590)
26149	"""St. Joseph, (MI)"""	111.8	88.9 - 112.5 (594)
26151	"""Sanilac, (MI)"""	141.3	139.7 - 177.1 (590)
26155	"""Shiawassee, (MI)"""	109.1	88.9 - 112.5 (594)
26157	"""Tuscola, (MI)"""	108.2	88.9 - 112.5 (594)
26159	"""Van Buren, (MI)"""	99.5	88.9 - 112.5 (594)
26161	"""Washtenaw, (MI)"""	98	88.9 - 112.5 (594)
26163	"""Wayne, (MI)"""	122.8	112.6 - 139.6 (592)
26165	"""Wexford, (MI)"""	102.4	88.9 - 112.5 (594)
39001	"""Adams, (OH)"""	171.4	139.7 - 177.1 (590)
39003	"""Allen, (OH)"""	166.7	139.7 - 177.1 (590)
39005	"""Ashland, (OH)"""	200.6	177.2 - 592.1 (592)
39007	"""Ashtabula, (OH)"""	148.2	139.7 - 177.1 (590)
39009	"""Athens, (OH)"""	100.2	88.9 - 112.5 (594)
39011	"""Auglaize, (OH)"""	145.7	139.7 - 177.1 (590)
39013	"""Belmont, (OH)"""	145.3	139.7 - 177.1 (590)
39015	"""Brown, (OH)"""	135	112.6 - 139.6 (592)
39017	"""Butler, (OH)"""	119.5	112.6 - 139.6 (592)
39019	"""Carroll, (OH)"""	152.9	139.7 - 177.1 (590)
39021	"""Champaign, (OH)"""	96.7	88.9 - 112.5 (594)
39023	"""Clark, (OH)"""	163.8	139.7 - 177.1 (590)
39025	"""Clermont, (OH)"""	118.3	112.6 - 139.6 (592)
